operacion;estado;sub;fecha;asesor
3215909;INVESTIGACION;PRIMER BARRIDO;20211223;CEGROUP.BARRIDO1
4440777;INVESTIGACION;SEGUNDO BARRIDO;20211007;CEGROUP.BARRIDO2
2641836;INVESTIGACION;PRIMER BARRIDO;20210810;CEGROUP.BARRIDO1
2794898;INVESTIGACION;SEGUNDO BARRIDO;20211007;CEGROUP.BARRIDO2
3874495;RENUENTE;MENSAJE EXTERNO;20220128;CEGROUP.RENUENTES
983967;INVESTIGACION;SEGUNDO BARRIDO;20210902;CEGROUP.BARRIDO2
1010796;RENUENTE;SIN INTENSION DE PAGO;20220202;CEGROUP.RENUENTES
1016751;RENUENTE;MENSAJE EXTERNO;20220211;CEGROUP.RENUENTES
3005111;INVESTIGACION;PRIMER BARRIDO;20211213;CEGROUP.BARRIDO1
3708929;INVESTIGACION;SEGUNDO BARRIDO;20210626;CEGROUP.BARRIDO2
4540528;INVESTIGACION;PRIMER BARRIDO;20210810;CEGROUP.BARRIDO1
1017128;RENUENTE;SIN INTENSION DE PAGO;20220209;CEGROUP.RENUENTES
3308714;INVESTIGACION;SEGUNDO BARRIDO;20210730;CEGROUP.BARRIDO2
4351888;INVESTIGACION;PRIMER BARRIDO;20220205;CEGROUP.BARRIDO2
1011748;INVESTIGACION;SEGUNDO BARRIDO;20210717;CEGROUP.BARRIDO2
3197229;INVESTIGACION;PRIMER BARRIDO;20210825;CEGROUP.BARRIDO1
4529716;INVESTIGACION;PRIMER BARRIDO;20211006;CEGROUP.BARRIDO1
5100899;INVESTIGACION;SEGUNDO BARRIDO;20210925;CEGROUP.BARRIDO2
1406012;INVESTIGACION;PRIMER BARRIDO;20211129;CEGROUP.BARRIDO1
2119510;INVESTIGACION;PRIMER BARRIDO;20210910;CEGROUP.BARRIDO1
3056539;INVESTIGACION;PRIMER BARRIDO;20211109;CEGROUP.BARRIDO1
3682934;RENUENTE;MENSAJE EXTERNO;20220201;CEGROUP.RENUENTES
769027;INVESTIGACION;SEGUNDO BARRIDO;20210902;CEGROUP.BARRIDO2
3836032;RENUENTE;NO CONTESTA;20220202;CEGROUP.RENUENTES
3498495;INVESTIGACION;PRIMER BARRIDO;20210925;CEGROUP.BARRIDO1
2546369;ACUERDO;CUOTAS PARCIALES;20220209;FARIDE.VERA
2187942;INVESTIGACION;PRIMER BARRIDO;20211213;CEGROUP.BARRIDO1
3489354;INVESTIGACION;PRIMER BARRIDO;20211007;CEGROUP.BARRIDO1
1686967;INVESTIGACION;PRIMER BARRIDO;20220121;CEGROUP.BARRIDO1
3306227;INVESTIGACION;SEGUNDO BARRIDO;20210604;CEGROUP.BARRIDO2
3410365;INVESTIGACION;PRIMER BARRIDO;20210810;CEGROUP.BARRIDO1
4267776;INVESTIGACION;PRIMER BARRIDO;20211117;CEGROUP.BARRIDO1
1088465;INVESTIGACION;PRIMER BARRIDO;20211213;CEGROUP.BARRIDO1
4553368;INVESTIGACION;SEGUNDO BARRIDO;20211013;CEGROUP.BARRIDO2
917551;INVESTIGACION;PRIMER BARRIDO;20211209;CEGROUP.BARRIDO1
972006;INVESTIGACION;PRIMER BARRIDO;20210810;CEGROUP.BARRIDO1
910532;RENUENTE;NO CONTESTA;20220207;CEGROUP.RENUENTES
3105243;INVESTIGACION;PRIMER BARRIDO;20220120;CEGROUP.BARRIDO1
4888304;RENUENTE;NO CONTESTA;20220126;CEGROUP.RENUENTES
1439502;INVESTIGACION;PRIMER BARRIDO;20211106;CEGROUP.BARRIDO1
3368945;RENUENTE;NO CONTESTA;20220202;CEGROUP.RENUENTES
1952650;INVESTIGACION;SEGUNDO BARRIDO;20210621;CEGROUP.BARRIDO2
3295499;RENUENTE;SIN INTENSION DE PAGO;20220118;CEGROUP.RENUENTES
1447423;INVESTIGACION;PRIMER BARRIDO;20220120;CEGROUP.BARRIDO1
2516370;RENUENTE;SIN INTENSION DE PAGO;20220202;CEGROUP.RENUENTES
1017652;RENUENTE;SIN INTENSION DE PAGO;20220209;CEGROUP.RENUENTES
1811476;RENUENTE;FALLECIDO;20211105;CEGROUP.FALLECIDO
2127667;INVESTIGACION;PRIMER BARRIDO;20211008;CEGROUP.BARRIDO1
2029652;INVESTIGACION;PRIMER BARRIDO;20220119;CEGROUP.BARRIDO1
3865155;INVESTIGACION;PRIMER BARRIDO;20211223;CEGROUP.BARRIDO1
3007408;INVESTIGACION;PRIMER BARRIDO;20210830;CEGROUP.BARRIDO1
4749442;INVESTIGACION;SEGUNDO BARRIDO;20210625;CEGROUP.BARRIDO2
3613550;INVESTIGACION;PRIMER BARRIDO;20220124;CEGROUP.BARRIDO1
4385865;INVESTIGACION;PRIMER BARRIDO;20211109;CEGROUP.BARRIDO1
3962068;RENUENTE;NO CONTESTA;20220208;CEGROUP.RENUENTES
3752626;INVESTIGACION;PRIMER BARRIDO;20210828;CEGROUP.BARRIDO1
110000;INVESTIGACION;SEGUNDO BARRIDO;20210625;CEGROUP.BARRIDO2
4524536;RENUENTE;NO CONTESTA;20220124;CEGROUP.RENUENTES
4025213;RENUENTE;NO CONTESTA;20220204;CEGROUP.RENUENTES
1530272;RENUENTE;NO CONTESTA;20220209;CEGROUP.RENUENTES
4184372;INVESTIGACION;PRIMER BARRIDO;20211008;CEGROUP.BARRIDO1
3981869;RENUENTE;NO CONTESTA;20220129;MAYRA.RUIZ
4451635;INVESTIGACION;SEGUNDO BARRIDO;20211007;CEGROUP.BARRIDO2
2974006;INVESTIGACION;PRIMER BARRIDO;20210810;CEGROUP.BARRIDO1
4705149;RENUENTE;INTENSION DE PAGO;20220211;CEGROUP.RENUENTES
4131533;INVESTIGACION;PRIMER BARRIDO;20220121;CEGROUP.BARRIDO1
4640859;INVESTIGACION;PRIMER BARRIDO;20211008;CEGROUP.BARRIDO1
3866023;ACUERDO;CUOTAS FIJAS;20220207;NEIDY.FERNAN
2951439;RENUENTE;SIN INTENSION DE PAGO;20220203;CEGROUP.RENUENTES
2149698;RENUENTE;NO CONTESTA;20220207;CEGROUP.RENUENTES
736679;INVESTIGACION;PRIMER BARRIDO;20211007;CEGROUP.BARRIDO1
4884116;INVESTIGACION;PRIMER BARRIDO;20210810;CEGROUP.BARRIDO1
4764289;INVESTIGACION;PRIMER BARRIDO;20211126;CEGROUP.BARRIDO1
4080639;RENUENTE;SIN INTENSION DE PAGO;20220207;CEGROUP.BARRIDO2
4693820;RENUENTE;NO CONTESTA;20220207;CEGROUP.RENUENTES
3875664;INVESTIGACION;SEGUNDO BARRIDO;20210810;CEGROUP.BARRIDO2
3083087;INVESTIGACION;PRIMER BARRIDO;20210828;CEGROUP.BARRIDO1
4279348;INVESTIGACION;PRIMER BARRIDO;20211127;CEGROUP.BARRIDO1
208402;INVESTIGACION;PRIMER BARRIDO;20210828;CEGROUP.BARRIDO1
663908;INVESTIGACION;PRIMER BARRIDO;20220117;CEGROUP.BARRIDO1
4601139;INVESTIGACION;PRIMER BARRIDO;20210825;CEGROUP.BARRIDO1
3479536;INVESTIGACION;PRIMER BARRIDO;20220119;CEGROUP.BARRIDO1
4512980;RENUENTE;SIN INTENSION DE PAGO;20220204;CEGROUP.RENUENTES
2708067;INVESTIGACION;SEGUNDO BARRIDO;20210730;CEGROUP.BARRIDO2
1656854;INVESTIGACION;PRIMER BARRIDO;20210908;CEGROUP.BARRIDO1
1109793;RENUENTE;NO CONTESTA;20220210;CEGROUP.RENUENTES
5483835;RENUENTE;NO CONTESTA;20220127;MAYRA.RUIZ
398853;INVESTIGACION;PRIMER BARRIDO;20210810;CEGROUP.BARRIDO1
675694;INVESTIGACION;PRIMER BARRIDO;20211123;CEGROUP.BARRIDO1
670343;INVESTIGACION;PRIMER BARRIDO;20210922;CEGROUP.BARRIDO1
107995;INVESTIGACION;PRIMER BARRIDO;20211211;CEGROUP.BARRIDO1
2151517;INVESTIGACION;PRIMER BARRIDO;20220121;CEGROUP.BARRIDO1
5002424;INVESTIGACION;PRIMER BARRIDO;20220124;CEGROUP.BARRIDO1
1010892;INVESTIGACION;SEGUNDO BARRIDO;20210628;CEGROUP.BARRIDO2
2741982;RENUENTE;NO CONTESTA;20220209;CEGROUP.RENUENTES
2651664;INVESTIGACION;PRIMER BARRIDO;20210817;CEGROUP.BARRIDO1
5038834;RENUENTE;FALLECIDO;20211011;CEGROUP.FALLECIDO
754591;INVESTIGACION;DATOS EXTERNOS SUPER GIROS;20210817;SUPERGIROS1
829226;INVESTIGACION;PRIMER BARRIDO;20211109;CEGROUP.BARRIDO1
4564599;INVESTIGACION;SEGUNDO BARRIDO;20210927;CEGROUP.BARRIDO2
1016925;INVESTIGACION;PRIMER BARRIDO;20211108;CEGROUP.BARRIDO1
4824833;INVESTIGACION;SEGUNDO BARRIDO;20210913;CEGROUP.BARRIDO2
4871063;INVESTIGACION;PRIMER BARRIDO;20211008;CEGROUP.BARRIDO1
4828723;INVESTIGACION;PRIMER BARRIDO;20210810;CEGROUP.BARRIDO1
1041552;INVESTIGACION;PRIMER BARRIDO;20210810;CEGROUP.BARRIDO1
2766675;INVESTIGACION;PRIMER BARRIDO;20210915;CEGROUP.BARRIDO1
2317537;INVESTIGACION;PRIMER BARRIDO;20210810;CEGROUP.BARRIDO1
1837477;INVESTIGACION;PRIMER BARRIDO;20211109;CEGROUP.BARRIDO1
4783469;ACUERDO;CUOTAS PARCIALES;20220121;YULI.BONILLA
1582225;INVESTIGACION;PRIMER BARRIDO;20220121;CEGROUP.BARRIDO1
1123759;INVESTIGACION;PRIMER BARRIDO;20210810;CEGROUP.BARRIDO1
601543;INVESTIGACION;SEGUNDO BARRIDO;20210925;CEGROUP.BARRIDO2
3209332;INVESTIGACION;PRIMER BARRIDO;20211109;CEGROUP.BARRIDO1
574943;INVESTIGACION;SEGUNDO BARRIDO;20210625;CEGROUP.BARRIDO2
2178931;RENUENTE;INTENSION DE PAGO;20220207;CEGROUP.RENUENTES
3441452;INVESTIGACION;PRIMER BARRIDO;20211109;CEGROUP.BARRIDO1
1466605;INVESTIGACION;PRIMER BARRIDO;20210901;CEGROUP.BARRIDO1
4445454;INVESTIGACION;SEGUNDO BARRIDO;20210908;CEGROUP.BARRIDO2
3478519;RENUENTE;MENSAJE EXTERNO;20220124;CEGROUP.RENUENTES
3654034;RENUENTE;NO CONTESTA;20220131;CEGROUP.RENUENTES
3471779;INVESTIGACION;PRIMER BARRIDO;20220117;CEGROUP.BARRIDO1
1536925;INVESTIGACION;PRIMER BARRIDO;20210908;CEGROUP.BARRIDO1
985792;INVESTIGACION;PRIMER BARRIDO;20210810;CEGROUP.BARRIDO1
4666480;INVESTIGACION;SEGUNDO BARRIDO;20210625;CEGROUP.BARRIDO2
2124143;INVESTIGACION;PRIMER BARRIDO;20220117;CEGROUP.BARRIDO1
4635662;INVESTIGACION;PRIMER BARRIDO;20211126;CEGROUP.BARRIDO1
3764429;RENUENTE;MENSAJE EXTERNO;20220124;CEGROUP.RENUENTES
4174247;INVESTIGACION;SEGUNDO BARRIDO;20210626;CEGROUP.BARRIDO2
217452;RENUENTE;NO CONTESTA;20220209;CEGROUP.RENUENTES
1516572;INVESTIGACION;PRIMER BARRIDO;20210810;CEGROUP.BARRIDO1
3944344;INVESTIGACION;PRIMER BARRIDO;20220209;CEGROUP.BARRIDO1
2948062;INVESTIGACION;SEGUNDO BARRIDO;20211008;CEGROUP.BARRIDO2
1821070;INVESTIGACION;PRIMER BARRIDO;20220118;CEGROUP.BARRIDO1
1017332;INVESTIGACION;PRIMER BARRIDO;20210824;CEGROUP.BARRIDO1
2897377;INVESTIGACION;PRIMER BARRIDO;20210823;CEGROUP.BARRIDO1
1650731;INVESTIGACION;PRIMER BARRIDO;20220117;CEGROUP.BARRIDO1
1393514;ACUERDO;CUOTAS FIJAS;20220125;YULI.BONILLA
3795947;INVESTIGACION;PRIMER BARRIDO;20211105;CEGROUP.BARRIDO1
2184364;RENUENTE;NO CONTESTA;20220119;CEGROUP.RENUENTES
1017109;INVESTIGACION;PRIMER BARRIDO;20211108;CEGROUP.BARRIDO1
2500418;INVESTIGACION;PRIMER BARRIDO;20210810;CEGROUP.BARRIDO1
3299095;INVESTIGACION;PRIMER BARRIDO;20211213;CEGROUP.BARRIDO1
911094;INVESTIGACION;PRIMER BARRIDO;20211213;CEGROUP.BARRIDO1
1354712;INVESTIGACION;PRIMER BARRIDO;20211210;CEGROUP.BARRIDO1
3655845;INVESTIGACION;PRIMER BARRIDO;20210810;CEGROUP.BARRIDO1
3368050;RENUENTE;NO CONTESTA;20220201;CEGROUP.RENUENTES
2759686;INVESTIGACION;SEGUNDO BARRIDO;20210706;CEGROUP.BARRIDO2
3661639;INVESTIGACION;PRIMER BARRIDO;20211123;CEGROUP.BARRIDO1
4524836;RENUENTE;SIN INTENSION DE PAGO;20220202;CEGROUP.RENUENTES
2516486;INVESTIGACION;SEGUNDO BARRIDO;20211007;CEGROUP.BARRIDO2
3700359;INVESTIGACION;PRIMER BARRIDO;20211011;CEGROUP.BARRIDO1
2696664;INVESTIGACION;PRIMER BARRIDO;20211130;CEGROUP.BARRIDO1
1683989;INVESTIGACION;DATOS EXTERNOS SUPER GIROS;20211209;SUPERGIROS1
2258486;INVESTIGACION;PRIMER BARRIDO;20210810;CEGROUP.BARRIDO1
4029570;INVESTIGACION;PRIMER BARRIDO;20211209;CEGROUP.BARRIDO1
3691557;INVESTIGACION;PRIMER BARRIDO;20210810;CEGROUP.BARRIDO1
4513119;RENUENTE;NO CONTESTA;20220202;CEGROUP.RENUENTES
982784;RENUENTE;SIN INTENSION DE PAGO;20220205;CEGROUP.RENUENTES
911415;RENUENTE;FALLECIDO;20220207;CEGROUP.FALLECIDO
4606998;INVESTIGACION;PRIMER BARRIDO;20211210;CEGROUP.BARRIDO1
5164735;INVESTIGACION;SEGUNDO BARRIDO;20210628;CEGROUP.BARRIDO2
4779586;INVESTIGACION;PRIMER BARRIDO;20220120;CEGROUP.BARRIDO1
4035023;RENUENTE;INTENSION DE PAGO;20220211;CEGROUP.RENUENTES
4447996;INVESTIGACION;PRIMER BARRIDO;20211125;CEGROUP.BARRIDO1
4338541;INVESTIGACION;PRIMER BARRIDO;20210902;CEGROUP.BARRIDO1
768055;INVESTIGACION;PRIMER BARRIDO;20211123;CEGROUP.BARRIDO1
2854189;INVESTIGACION;PRIMER BARRIDO;20220120;CEGROUP.BARRIDO1
550724;INVESTIGACION;PRIMER BARRIDO;20211129;CEGROUP.BARRIDO1
4771698;INVESTIGACION;PRIMER BARRIDO;20220119;CEGROUP.BARRIDO1
1377250;INVESTIGACION;PRIMER BARRIDO;20211213;CEGROUP.BARRIDO1
3219919;INVESTIGACION;SEGUNDO BARRIDO;20210628;CEGROUP.BARRIDO2
2969890;INVESTIGACION;PRIMER BARRIDO;20211210;CEGROUP.BARRIDO1
4947291;RENUENTE;SIN INTENSION DE PAGO;20220126;CEGROUP.RENUENTES
3620301;INVESTIGACION;DATOS EXTERNOS SUPER GIROS;20210818;SUPERGIROS1
3864578;INVESTIGACION;DATOS EXTERNOS SUPER GIROS;20211123;SUPERGIROS1
2389709;INVESTIGACION;PRIMER BARRIDO;20211129;CEGROUP.BARRIDO1
379610;INVESTIGACION;PRIMER BARRIDO;20220121;CEGROUP.BARRIDO1
4939102;RENUENTE;SIN INTENSION DE PAGO;20220209;CEGROUP.RENUENTES
3343456;INVESTIGACION;SEGUNDO BARRIDO;20210515;CEGROUP.BARRIDO2
484775;INVESTIGACION;PRIMER BARRIDO;20210907;CEGROUP.BARRIDO1
4443101;ACUERDO;CUOTAS PARCIALES;20220201;MAYRA.RUIZ
551543;INVESTIGACION;PRIMER BARRIDO;20211008;CEGROUP.BARRIDO1
834773;INVESTIGACION;PRIMER BARRIDO;20211209;CEGROUP.BARRIDO1
1381690;INVESTIGACION;PRIMER BARRIDO;20211213;CEGROUP.BARRIDO1
2705497;INVESTIGACION;PRIMER BARRIDO;20220120;CEGROUP.BARRIDO1
3730109;INVESTIGACION;PRIMER BARRIDO;20210810;CEGROUP.BARRIDO1
5337543;INVESTIGACION;SEGUNDO BARRIDO;20210830;CEGROUP.BARRIDO2
2653546;INVESTIGACION;SEGUNDO BARRIDO;20210514;CEGROUP.BARRIDO2
3476239;RENUENTE;SIN INTENSION DE PAGO;20220118;CEGROUP.RENUENTES
2876338;ACUERDO;CUOTAS PARCIALES;20220131;ALEXA.BARRIOS
1590075;INVESTIGACION;PRIMER BARRIDO;20210920;CEGROUP.BARRIDO1
881209;INVESTIGACION;PRIMER BARRIDO;20211008;CEGROUP.BARRIDO1
3093866;INVESTIGACION;PRIMER BARRIDO;20211129;CEGROUP.BARRIDO1
4526176;ACUERDO;CUOTAS PARCIALES;20220211;MAITEE.VERA
1503123;RENUENTE;NO CONTESTA;20220203;CEGROUP.RENUENTES
911290;RENUENTE;SIN INTENSION DE PAGO;20220210;CEGROUP.RENUENTES
3459564;INVESTIGACION;PRIMER BARRIDO;20210810;CEGROUP.BARRIDO1
1116787;RENUENTE;MENSAJE EXTERNO;20220209;CEGROUP.RENUENTES
583499;INVESTIGACION;PRIMER BARRIDO;20210908;CEGROUP.BARRIDO1
614096;INVESTIGACION;PRIMER BARRIDO;20210810;CEGROUP.BARRIDO1
3765072;INVESTIGACION;SEGUNDO BARRIDO;20210716;CEGROUP.BARRIDO2
3834407;INVESTIGACION;SEGUNDO BARRIDO;20211028;CEGROUP.BARRIDO2
2680353;RENUENTE;NO CONTESTA;20220202;CEGROUP.RENUENTES
2809401;INVESTIGACION;PRIMER BARRIDO;20211210;CEGROUP.BARRIDO1
2006038;INVESTIGACION;PRIMER BARRIDO;20220121;CEGROUP.BARRIDO1
3889538;INVESTIGACION;SEGUNDO BARRIDO;20210625;CEGROUP.BARRIDO2
451549;RENUENTE;NUMERO EQUIVOCADO;20220202;CEGROUP.RENUENTES
1997208;INVESTIGACION;SEGUNDO BARRIDO;20211019;CEGROUP.BARRIDO2
905759;INVESTIGACION;PRIMER BARRIDO;20211202;CEGROUP.BARRIDO1
4325151;RENUENTE;NO CONTESTA;20220202;CEGROUP.RENUENTES
4990910;RENUENTE;NO CONTESTA;20220126;CEGROUP.RENUENTES
1380973;INVESTIGACION;PRIMER BARRIDO;20220203;CEGROUP.BARRIDO1
983950;INVESTIGACION;PRIMER BARRIDO;20210909;CEGROUP.BARRIDO1
3930237;INVESTIGACION;PRIMER BARRIDO;20210828;CEGROUP.BARRIDO1
697247;INVESTIGACION;PRIMER BARRIDO;20210925;CEGROUP.BARRIDO1
4232149;RENUENTE;NO CONTESTA;20220203;CEGROUP.RENUENTES
4831990;RENUENTE;SIN INTENSION DE PAGO;20220209;CEGROUP.RENUENTES
2154722;INVESTIGACION;PRIMER BARRIDO;20210922;CEGROUP.BARRIDO1
2534446;INVESTIGACION;PRIMER BARRIDO;20211220;CEGROUP.BARRIDO1
2592100;INVESTIGACION;PRIMER BARRIDO;20211109;CEGROUP.BARRIDO1
4063718;INVESTIGACION;PRIMER BARRIDO;20210907;CEGROUP.BARRIDO1
3649314;INVESTIGACION;PRIMER BARRIDO;20220118;CEGROUP.BARRIDO1
4594902;RENUENTE;NO CONTESTA;20220131;CEGROUP.RENUENTES
3356519;INVESTIGACION;PRIMER BARRIDO;20211109;CEGROUP.BARRIDO1
3026621;RENUENTE;INTENSION DE PAGO;20220204;CEGROUP.RENUENTES
3733127;INVESTIGACION;SEGUNDO BARRIDO;20210525;CEGROUP.BARRIDO2
674920;INVESTIGACION;PRIMER BARRIDO;20211123;CEGROUP.BARRIDO1
3549098;INVESTIGACION;PRIMER BARRIDO;20220209;CEGROUP.BARRIDO1
4443857;INVESTIGACION;PRIMER BARRIDO;20211213;CEGROUP.BARRIDO1
1733587;INVESTIGACION;PRIMER BARRIDO;20220118;CEGROUP.BARRIDO1
1133566;INVESTIGACION;PRIMER BARRIDO;20211213;CEGROUP.BARRIDO1
3875508;INVESTIGACION;PRIMER BARRIDO;20210902;CEGROUP.BARRIDO1
2121693;INVESTIGACION;PRIMER BARRIDO;20210908;CEGROUP.BARRIDO1
1066639;INVESTIGACION;PRIMER BARRIDO;20220203;CEGROUP.BARRIDO1
2761489;INVESTIGACION;PRIMER BARRIDO;20210810;CEGROUP.BARRIDO1
3727370;INVESTIGACION;PRIMER BARRIDO;20210810;CEGROUP.BARRIDO1
4978868;INVESTIGACION;SEGUNDO BARRIDO;20210831;CEGROUP.BARRIDO2
2599971;INVESTIGACION;PRIMER BARRIDO;20220119;CEGROUP.BARRIDO1
1088469;INVESTIGACION;PRIMER BARRIDO;20220128;CEGROUP.BARRIDO1
5077133;INVESTIGACION;PRIMER BARRIDO;20220203;CEGROUP.BARRIDO1
1457981;INVESTIGACION;PRIMER BARRIDO;20210810;CEGROUP.BARRIDO1
3743912;INVESTIGACION;PRIMER BARRIDO;20210810;CEGROUP.BARRIDO1
2860357;RENUENTE;NO CONTESTA;20220201;CEGROUP.RENUENTES
771220;INVESTIGACION;SEGUNDO BARRIDO;20210901;CEGROUP.BARRIDO2
987594;INVESTIGACION;DATOS EXTERNOS SUPER GIROS;20210818;SUPERGIROS1
3949204;INVESTIGACION;SEGUNDO BARRIDO;20210810;CEGROUP.BARRIDO2
3770432;INVESTIGACION;SEGUNDO BARRIDO;20211102;CEGROUP.BARRIDO2
1572187;INVESTIGACION;PRIMER BARRIDO;20211209;CEGROUP.BARRIDO1
4098561;INVESTIGACION;PRIMER BARRIDO;20210810;CEGROUP.BARRIDO1
1001890;INVESTIGACION;PRIMER BARRIDO;20210920;CEGROUP.BARRIDO1
3775039;INVESTIGACION;PRIMER BARRIDO;20211008;CEGROUP.BARRIDO1
4833089;INVESTIGACION;PRIMER BARRIDO;20211001;CEGROUP.BARRIDO1
2410446;INVESTIGACION;PRIMER BARRIDO;20220119;CEGROUP.BARRIDO1
4989609;INVESTIGACION;SEGUNDO BARRIDO;20211002;CEGROUP.BARRIDO2
4080516;INVESTIGACION;PRIMER BARRIDO;20211108;CEGROUP.BARRIDO1
5284437;INVESTIGACION;PRIMER BARRIDO;20210928;CEGROUP.BARRIDO1
4158103;INVESTIGACION;PRIMER BARRIDO;20210907;CEGROUP.BARRIDO1
2823706;INVESTIGACION;PRIMER BARRIDO;20211008;CEGROUP.BARRIDO1
4262395;INVESTIGACION;PRIMER BARRIDO;20210828;CEGROUP.BARRIDO1
1367674;INVESTIGACION;PRIMER BARRIDO;20220121;CEGROUP.BARRIDO1
1114992;INVESTIGACION;PRIMER BARRIDO;20211109;CEGROUP.BARRIDO1
917581;INVESTIGACION;SEGUNDO BARRIDO;20210622;CEGROUP.BARRIDO2
884985;INVESTIGACION;SEGUNDO BARRIDO;20210625;CEGROUP.BARRIDO2
1803254;INVESTIGACION;PRIMER BARRIDO;20211117;CEGROUP.BARRIDO1
3142887;INVESTIGACION;SEGUNDO BARRIDO;20211001;CEGROUP.BARRIDO2
529893;INVESTIGACION;PRIMER BARRIDO;20210810;CEGROUP.BARRIDO1
2861907;INVESTIGACION;PRIMER BARRIDO;20211011;CEGROUP.BARRIDO1
4648885;INVESTIGACION;SEGUNDO BARRIDO;20210831;CEGROUP.BARRIDO2
2411492;RENUENTE;SIN INTENSION DE PAGO;20220209;CEGROUP.RENUENTES
1012161;INVESTIGACION;SEGUNDO BARRIDO;20210810;CEGROUP.BARRIDO2
3189867;INVESTIGACION;SEGUNDO BARRIDO;20211007;CEGROUP.BARRIDO2
2129138;INVESTIGACION;PRIMER BARRIDO;20220121;CEGROUP.BARRIDO1
4450673;INVESTIGACION;PRIMER BARRIDO;20210828;CEGROUP.BARRIDO1
4268046;INVESTIGACION;PRIMER BARRIDO;20210925;CEGROUP.BARRIDO1
3005774;RENUENTE;NO CONTESTA;20220209;CEGROUP.RENUENTES
4168642;INVESTIGACION;PRIMER BARRIDO;20210915;CEGROUP.BARRIDO1
2130285;INVESTIGACION;PRIMER BARRIDO;20211129;CEGROUP.BARRIDO1
4326097;RENUENTE;SIN INTENSION DE PAGO;20220211;CEGROUP.RENUENTES
4419285;INVESTIGACION;PRIMER BARRIDO;20211011;CEGROUP.BARRIDO1
2733546;RENUENTE;SIN INTENSION DE PAGO;20220210;CEGROUP.RENUENTES
3666006;INVESTIGACION;DATOS EXTERNOS SUPER GIROS;20210619;SUPERGIROS1
2584711;INVESTIGACION;DATOS EXTERNOS SUPER GIROS;20210619;SUPERGIROS1
5127302;RENUENTE;NO CONTESTA;20220128;CEGROUP.RENUENTES
1017315;INVESTIGACION;PRIMER BARRIDO;20211108;CEGROUP.BARRIDO1
2657003;INVESTIGACION;PRIMER BARRIDO;20211202;CEGROUP.BARRIDO1
1808748;INVESTIGACION;PRIMER BARRIDO;20210810;CEGROUP.BARRIDO1
4362031;INVESTIGACION;PRIMER BARRIDO;20210810;CEGROUP.BARRIDO1
4524786;INVESTIGACION;SEGUNDO BARRIDO;20210716;CEGROUP.BARRIDO2
4679213;INVESTIGACION;PRIMER BARRIDO;20211202;CEGROUP.BARRIDO1
485471;RENUENTE;INTENSION DE PAGO;20220202;CEGROUP.RENUENTES
5065226;INVESTIGACION;PRIMER BARRIDO;20210928;CEGROUP.BARRIDO1
3573112;INVESTIGACION;PRIMER BARRIDO;20210810;CEGROUP.BARRIDO1
4400733;INVESTIGACION;SEGUNDO BARRIDO;20210916;CEGROUP.BARRIDO2
2173858;INVESTIGACION;PRIMER BARRIDO;20210810;CEGROUP.BARRIDO1
3530422;INVESTIGACION;PRIMER BARRIDO;20211209;CEGROUP.BARRIDO1
2727490;INVESTIGACION;PRIMER BARRIDO;20211210;CEGROUP.BARRIDO1
4673997;PAZ Y SALVO;PAZ Y SALVO;20220201;CEGROUP.PAZYSALVO
1415281;INVESTIGACION;PRIMER BARRIDO;20211213;CEGROUP.BARRIDO1
820230;INVESTIGACION;SEGUNDO BARRIDO;20210625;CEGROUP.BARRIDO2
1835998;INVESTIGACION;PRIMER BARRIDO;20211105;CEGROUP.BARRIDO1
4537763;RENUENTE;NO CONTESTA;20220131;CEGROUP.RENUENTES
887087;INVESTIGACION;PRIMER BARRIDO;20220121;CEGROUP.BARRIDO1
3356849;INVESTIGACION;PRIMER BARRIDO;20210907;CEGROUP.BARRIDO1
5088757;INVESTIGACION;PRIMER BARRIDO;20220120;CEGROUP.BARRIDO1
5322482;INVESTIGACION;PRIMER BARRIDO;20220120;CEGROUP.BARRIDO1
5407870;RENUENTE;NO CONTESTA;20220128;CEGROUP.RENUENTES
3071405;INVESTIGACION;PRIMER BARRIDO;20211119;CEGROUP.BARRIDO1
4059217;ACUERDO;CUOTAS FIJAS;20220204;ANDREA.PUENTES
2221539;INVESTIGACION;PRIMER BARRIDO;20210902;CEGROUP.BARRIDO1
692563;INVESTIGACION;PRIMER BARRIDO;20211008;CEGROUP.BARRIDO1
4261543;INVESTIGACION;SEGUNDO BARRIDO;20210916;CEGROUP.BARRIDO2
4403022;RENUENTE;NO CONTESTA;20220203;CEGROUP.RENUENTES
4648272;RENUENTE;MENSAJE EXTERNO;20220131;CEGROUP.RENUENTES
4006808;INVESTIGACION;SEGUNDO BARRIDO;20210628;CEGROUP.BARRIDO2
408039;INVESTIGACION;PRIMER BARRIDO;20211124;CEGROUP.BARRIDO1
4044481;INVESTIGACION;PRIMER BARRIDO;20220203;CEGROUP.BARRIDO1
5213775;INVESTIGACION;PRIMER BARRIDO;20220120;CEGROUP.BARRIDO1
3822905;INVESTIGACION;PRIMER BARRIDO;20220120;CEGROUP.BARRIDO1
1960471;INVESTIGACION;SEGUNDO BARRIDO;20211007;CEGROUP.BARRIDO2
478439;INVESTIGACION;PRIMER BARRIDO;20220203;CEGROUP.BARRIDO1
3493450;INVESTIGACION;SEGUNDO BARRIDO;20210920;CEGROUP.BARRIDO2
4974197;RENUENTE;SIN INTENSION DE PAGO;20220210;GRUPO.INVESTIGACION
